datetime (UTC),"coordinates (lat,lon)",temperature (degC),relative_humidity (0-1),wind_speed (m/s),surface_pressure (Pa),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
12/29/22 10:00,"(42.886717, -78.878392)",4.3,0.59,6.37,99275.88,0,0
12/29/22 11:00,"(42.886717, -78.878392)",4.38,0.59,6.51,99266.91,0,0
12/29/22 12:00,"(42.886717, -78.878392)",4.35,0.6,6.47,99297.9,0,0
12/29/22 13:00,"(42.886717, -78.878392)",4.27,0.62,6.56,99337.21,0,0
12/29/22 14:00,"(42.886717, -78.878392)",5,0.63,6.67,99353.79,0,0
12/29/22 15:00,"(42.886717, -78.878392)",6.55,0.61,6.77,99380.98,0,0
12/29/22 16:00,"(42.886717, -78.878392)",7.03,0.63,6.94,99352.2,0,0
12/29/22 17:00,"(42.886717, -78.878392)",7.43,0.65,6.97,99299.09,0,0
12/29/22 18:00,"(42.886717, -78.878392)",7.6,0.68,6.99,99248.02,0,0
12/29/22 19:00,"(42.886717, -78.878392)",7.63,0.71,6.75,99250.98,0,0
12/29/22 20:00,"(42.886717, -78.878392)",7.61,0.74,6.38,99252.95,0,0
12/29/22 21:00,"(42.886717, -78.878392)",8,0.74,6.21,99274.34,0,0
12/29/22 22:00,"(42.886717, -78.878392)",7.55,0.76,5.32,99340.45,0,0
12/29/22 23:00,"(42.886717, -78.878392)",7.33,0.78,5.37,99369.49,0,0
12/30/22 0:00,"(42.886717, -78.878392)",7.83,0.77,5.31,99383.58,0,0
12/30/22 1:00,"(42.886717, -78.878392)",7.86,0.78,5.27,99389.17,0,0
12/30/22 2:00,"(42.886717, -78.878392)",7.97,0.79,5.49,99396.59,0,0
12/30/22 3:00,"(42.886717, -78.878392)",8.22,0.79,5.66,99412.8,0.01,0
12/30/22 4:00,"(42.886717, -78.878392)",8.11,0.79,5.82,99440.57,0.01,0
12/30/22 5:00,"(42.886717, -78.878392)",8.18,0.79,5.78,99435.91,0,0
12/30/22 6:00,"(42.886717, -78.878392)",8.36,0.78,5.47,99401.6,0.01,0
12/30/22 7:00,"(42.886717, -78.878392)",8.6,0.76,5.37,99397.41,0,0
12/30/22 8:00,"(42.886717, -78.878392)",8.93,0.75,5.61,99388.15,0,0
12/30/22 9:00,"(42.886717, -78.878392)",9.11,0.76,5.93,99365.66,0.01,0
12/30/22 10:00,"(42.886717, -78.878392)",9.35,0.74,5.52,99296.25,0.01,0
12/30/22 11:00,"(42.886717, -78.878392)",9.55,0.74,5.72,99309.45,0.03,0
12/30/22 12:00,"(42.886717, -78.878392)",9.7,0.74,5.96,99292.55,0.02,0
12/30/22 13:00,"(42.886717, -78.878392)",9.58,0.74,5.94,99292.98,0,0
12/30/22 14:00,"(42.886717, -78.878392)",9.77,0.74,6.14,99314.45,0,0
12/30/22 15:00,"(42.886717, -78.878392)",10.31,0.73,6.41,99356.7,0,0
12/30/22 16:00,"(42.886717, -78.878392)",10.13,0.74,6.52,99336.13,0.02,0
12/30/22 17:00,"(42.886717, -78.878392)",10.14,0.77,6.39,99243.82,0.22,0
12/30/22 18:00,"(42.886717, -78.878392)",10.56,0.76,6.21,99173.88,0.16,0
12/30/22 19:00,"(42.886717, -78.878392)",10.62,0.75,5.97,99121.06,0,0
12/30/22 20:00,"(42.886717, -78.878392)",10.82,0.73,5.91,99083.08,0,0
12/30/22 21:00,"(42.886717, -78.878392)",10.46,0.73,5.77,99093.36,0,0
12/30/22 22:00,"(42.886717, -78.878392)",9.35,0.77,5.05,99099.95,0,0
12/30/22 23:00,"(42.886717, -78.878392)",9.11,0.78,5.19,99098.73,0,0
12/31/22 0:00,"(42.886717, -78.878392)",9.13,0.77,5.09,99111.8,0,0
12/31/22 1:00,"(42.886717, -78.878392)",9.14,0.77,4.51,99141.04,0,0
12/31/22 2:00,"(42.886717, -78.878392)",8.76,0.78,4.3,99093.02,0,0
12/31/22 3:00,"(42.886717, -78.878392)",8.36,0.78,4.14,99065.64,0,0
12/31/22 4:00,"(42.886717, -78.878392)",8.15,0.8,3.88,99051.38,0,0
12/31/22 5:00,"(42.886717, -78.878392)",7.9,0.8,3.05,99031.32,0,0
12/31/22 6:00,"(42.886717, -78.878392)",7.87,0.81,2.81,98934.62,0,0
12/31/22 7:00,"(42.886717, -78.878392)",7.55,0.82,3.31,98923.95,0.01,0
12/31/22 8:00,"(42.886717, -78.878392)",7.68,0.83,3.55,98896.94,0.03,0
12/31/22 9:00,"(42.886717, -78.878392)",7.54,0.85,3.85,98857.64,0.05,0
12/31/22 10:00,"(42.886717, -78.878392)",6.62,0.89,2.81,98792.88,0.15,0
12/31/22 11:00,"(42.886717, -78.878392)",6.93,0.9,3.57,98710.55,0.35,0
12/31/22 12:00,"(42.886717, -78.878392)",7.53,0.89,4.14,98672.13,0.42,0
12/31/22 13:00,"(42.886717, -78.878392)",7.92,0.9,4.33,98630.49,0.46,0
12/31/22 14:00,"(42.886717, -78.878392)",8.39,0.89,4.79,98581.3,0.49,0
12/31/22 15:00,"(42.886717, -78.878392)",8.97,0.88,4.74,98552.07,0.94,0
12/31/22 16:00,"(42.886717, -78.878392)",8.83,0.89,4.55,98484.95,1.74,0
12/31/22 17:00,"(42.886717, -78.878392)",9.15,0.89,4.41,98398.33,0.86,0
12/31/22 18:00,"(42.886717, -78.878392)",8.96,0.9,4.01,98275.23,0.15,0
12/31/22 19:00,"(42.886717, -78.878392)",8.97,0.92,4.2,98205.35,0.53,0
12/31/22 20:00,"(42.886717, -78.878392)",8.68,0.93,4.17,98188.57,0.35,0
12/31/22 21:00,"(42.886717, -78.878392)",8.16,0.95,4.08,98181.92,0.19,0
12/31/22 22:00,"(42.886717, -78.878392)",7.19,0.97,4.14,98182.64,0.23,0
12/31/22 23:00,"(42.886717, -78.878392)",6.45,0.97,4.45,98228.88,0.34,0
1/1/23 0:00,"(42.886717, -78.878392)",5.74,0.97,4.53,98267.85,0.39,0
1/1/23 1:00,"(42.886717, -78.878392)",5.13,0.97,4.55,98388.38,0.12,0
1/1/23 2:00,"(42.886717, -78.878392)",4.77,0.97,4.53,98441.01,0.08,0
1/1/23 3:00,"(42.886717, -78.878392)",4.39,0.96,4.16,98441.44,0.07,0
1/1/23 4:00,"(42.886717, -78.878392)",4.16,0.96,4.58,98506.87,0.05,0
1/1/23 5:00,"(42.886717, -78.878392)",4,0.95,4.37,98581.98,0.04,0
1/1/23 6:00,"(42.886717, -78.878392)",3.97,0.94,3.57,98628.93,0.03,0
1/1/23 7:00,"(42.886717, -78.878392)",3.84,0.93,3.71,98672.11,0.02,0
1/1/23 8:00,"(42.886717, -78.878392)",3.58,0.92,4.38,98774.47,0.01,0
1/1/23 9:00,"(42.886717, -78.878392)",3.55,0.91,3.94,98766.41,0.01,0
1/1/23 10:00,"(42.886717, -78.878392)",2.85,0.9,3.35,98768.05,0.01,0
1/1/23 11:00,"(42.886717, -78.878392)",2.9,0.88,4.11,98855.37,0.02,0
1/1/23 12:00,"(42.886717, -78.878392)",2.94,0.86,3.75,98933.95,0.01,0
1/1/23 13:00,"(42.886717, -78.878392)",2.83,0.87,3.32,98946.65,0.01,0
1/1/23 14:00,"(42.886717, -78.878392)",2.85,0.86,3.05,98969.45,0.01,0
1/1/23 15:00,"(42.886717, -78.878392)",3.12,0.84,3.06,98978.48,0.01,0
1/1/23 16:00,"(42.886717, -78.878392)",3.37,0.82,2.49,98977.62,0,0
1/1/23 17:00,"(42.886717, -78.878392)",3.65,0.82,2.44,98893.03,0,0
1/1/23 18:00,"(42.886717, -78.878392)",4.15,0.81,2.28,98799.67,0,0
1/1/23 19:00,"(42.886717, -78.878392)",4.1,0.83,2.69,98818.79,0.08,0
1/1/23 20:00,"(42.886717, -78.878392)",4.12,0.84,2.15,98824.92,0,0
1/1/23 21:00,"(42.886717, -78.878392)",4.15,0.84,2.02,98841.51,0.02,0
1/1/23 22:00,"(42.886717, -78.878392)",3.38,0.88,1.59,98848.19,0.08,0
1/1/23 23:00,"(42.886717, -78.878392)",3.75,0.89,2.18,98905.45,0.08,0
1/2/23 0:00,"(42.886717, -78.878392)",4.36,0.89,3.6,98966.38,0.03,0
1/2/23 1:00,"(42.886717, -78.878392)",4.37,0.92,4.59,99041.85,0.01,0
1/2/23 2:00,"(42.886717, -78.878392)",4.06,0.95,4.61,99073.31,0,0
1/2/23 3:00,"(42.886717, -78.878392)",3.93,0.96,4.38,99067.23,0.01,0
1/2/23 4:00,"(42.886717, -78.878392)",3.81,0.95,4.28,99075.02,0.01,0
1/2/23 5:00,"(42.886717, -78.878392)",4.15,0.94,3.97,99106.69,0.02,0
1/2/23 6:00,"(42.886717, -78.878392)",4.42,0.92,4.07,99120.52,0.01,0
1/2/23 7:00,"(42.886717, -78.878392)",4.73,0.92,4.23,99146.34,0.01,0
1/2/23 8:00,"(42.886717, -78.878392)",4.65,0.93,4.2,99175.81,0.02,0
1/2/23 9:00,"(42.886717, -78.878392)",4.65,0.94,4,99173.23,0.01,0
1/2/23 10:00,"(42.886717, -78.878392)",4.4,0.94,3.75,99216.84,0,0
1/2/23 11:00,"(42.886717, -78.878392)",4.34,0.94,3.21,99268.92,0,0
1/2/23 12:00,"(42.886717, -78.878392)",4.47,0.93,2.34,99287.6,0,0
1/2/23 13:00,"(42.886717, -78.878392)",4.14,0.93,2.05,99291.7,0,0
1/2/23 14:00,"(42.886717, -78.878392)",4.17,0.94,1.69,99332.8,0,0
1/2/23 15:00,"(42.886717, -78.878392)",4.95,0.91,1.74,99379.59,0,0
1/2/23 16:00,"(42.886717, -78.878392)",5.34,0.86,2.32,99448.62,0,0
1/2/23 17:00,"(42.886717, -78.878392)",5.44,0.84,2.35,99434.41,0,0
1/2/23 18:00,"(42.886717, -78.878392)",5.75,0.82,1.93,99370.8,0,0
1/2/23 19:00,"(42.886717, -78.878392)",5.64,0.81,1.6,99341.61,0,0
1/2/23 20:00,"(42.886717, -78.878392)",5.74,0.81,0.83,99326.98,0,0
1/2/23 21:00,"(42.886717, -78.878392)",4.81,0.83,0.62,99335.91,0,0
1/2/23 22:00,"(42.886717, -78.878392)",4.05,0.88,1.75,99399.58,0,0
1/2/23 23:00,"(42.886717, -78.878392)",3.57,0.89,2.13,99445.66,0,0
1/3/23 0:00,"(42.886717, -78.878392)",2.34,0.92,2.05,99443.67,0,0
1/3/23 1:00,"(42.886717, -78.878392)",1.81,0.94,2.15,99451.67,0,0
1/3/23 2:00,"(42.886717, -78.878392)",1.65,0.94,2.55,99382.63,0,0
1/3/23 3:00,"(42.886717, -78.878392)",1.61,0.93,2.31,99376.7,0,0
1/3/23 4:00,"(42.886717, -78.878392)",1.62,0.93,2.72,99331.66,0,0
1/3/23 5:00,"(42.886717, -78.878392)",1.71,0.93,3.02,99202.48,0,0
1/3/23 6:00,"(42.886717, -78.878392)",1.87,0.93,2.54,99175.99,0,0
1/3/23 7:00,"(42.886717, -78.878392)",2.12,0.94,2.62,99110.59,0,0
1/3/23 8:00,"(42.886717, -78.878392)",2.59,0.94,2.61,99054.77,0,0
1/3/23 9:00,"(42.886717, -78.878392)",3.12,0.94,2.36,98957.73,0.02,0
1/3/23 10:00,"(42.886717, -78.878392)",4.15,0.94,1.92,98844.6,0.06,0
1/3/23 11:00,"(42.886717, -78.878392)",4.72,0.93,2.09,98801.27,0.06,0
1/3/23 12:00,"(42.886717, -78.878392)",4.95,0.94,2.4,98719.23,0.04,0
1/3/23 13:00,"(42.886717, -78.878392)",5.07,0.95,2.65,98652.57,0.03,0
1/3/23 14:00,"(42.886717, -78.878392)",5.26,0.95,2.85,98553.09,0.18,0
1/3/23 15:00,"(42.886717, -78.878392)",5.7,0.96,2.73,98529.44,0.4,0
1/3/23 16:00,"(42.886717, -78.878392)",5.97,0.96,2.93,98471.73,0.74,0
1/3/23 17:00,"(42.886717, -78.878392)",6.21,0.96,3.09,98323.63,0.81,0
1/3/23 18:00,"(42.886717, -78.878392)",5.99,0.97,2.78,98194.35,0.59,0
1/3/23 19:00,"(42.886717, -78.878392)",5.72,0.97,2.38,98124.87,0.7,0
1/3/23 20:00,"(42.886717, -78.878392)",5.46,0.97,2.34,98073.37,0.79,0
1/3/23 21:00,"(42.886717, -78.878392)",5.33,0.96,2.32,98065.9,0.47,0
1/3/23 22:00,"(42.886717, -78.878392)",5.3,0.95,2.55,98091.63,0.27,0
1/3/23 23:00,"(42.886717, -78.878392)",5.29,0.95,2.27,98093.63,0.2,0
1/4/23 0:00,"(42.886717, -78.878392)",5.22,0.95,1.77,98077.77,0.15,0
1/4/23 1:00,"(42.886717, -78.878392)",4.91,0.96,1.2,98153.94,0.12,0
1/4/23 2:00,"(42.886717, -78.878392)",4.71,0.97,1.68,98150.72,0.11,0
1/4/23 3:00,"(42.886717, -78.878392)",4.19,0.98,1.69,98149.62,0.05,0
1/4/23 4:00,"(42.886717, -78.878392)",3.9,0.99,1.45,98148.32,0.22,0
1/4/23 5:00,"(42.886717, -78.878392)",3.72,0.99,1.24,98120.76,0.31,0
1/4/23 6:00,"(42.886717, -78.878392)",4.12,0.98,1.22,98178.48,0.49,0
1/4/23 7:00,"(42.886717, -78.878392)",3.78,0.99,1.6,98224.48,1.34,0
1/4/23 8:00,"(42.886717, -78.878392)",4.26,0.98,1.59,98281.62,0.04,0
1/4/23 9:00,"(42.886717, -78.878392)",5.01,0.98,1.19,98311.98,0.01,0
1/4/23 10:00,"(42.886717, -78.878392)",3.98,0.97,0.84,98319.23,0.03,0
1/4/23 11:00,"(42.886717, -78.878392)",4.15,0.97,1.13,98350.61,0.01,0
1/4/23 12:00,"(42.886717, -78.878392)",4.59,0.97,1.1,98339.72,0.01,0
1/4/23 13:00,"(42.886717, -78.878392)",4.9,0.97,0.98,98377.03,0.1,0
1/4/23 14:00,"(42.886717, -78.878392)",5.43,0.97,1.7,98434.63,0.19,0
1/4/23 15:00,"(42.886717, -78.878392)",6.47,0.97,1.89,98412.77,0.04,0
1/4/23 16:00,"(42.886717, -78.878392)",7.54,0.97,1.76,98367.62,0.03,0
1/4/23 17:00,"(42.886717, -78.878392)",8.18,0.96,1.4,98306.88,0.09,0
1/4/23 18:00,"(42.886717, -78.878392)",8.12,0.97,2.07,98206.95,0.64,0
1/4/23 19:00,"(42.886717, -78.878392)",7.93,0.98,2.83,98098.2,1.64,0
1/4/23 20:00,"(42.886717, -78.878392)",7.51,0.98,3.5,98015.6,1.95,0
1/4/23 21:00,"(42.886717, -78.878392)",7.27,0.97,4.24,97941.58,2.42,0
1/4/23 22:00,"(42.886717, -78.878392)",8.15,0.96,4.51,97797.07,2.41,0
1/4/23 23:00,"(42.886717, -78.878392)",8.13,0.95,3.86,97738.3,2.44,0
1/5/23 0:00,"(42.886717, -78.878392)",9.21,0.93,1.49,97762.2,2.58,0
1/5/23 1:00,"(42.886717, -78.878392)",9.27,0.93,3.3,97917.93,0.67,0
1/5/23 2:00,"(42.886717, -78.878392)",5.83,0.96,2.14,98024.95,0.11,0
1/5/23 3:00,"(42.886717, -78.878392)",3.9,0.96,2.37,98183.97,0.02,0
1/5/23 4:00,"(42.886717, -78.878392)",3.49,0.96,2.68,98328.59,0.01,0
1/5/23 5:00,"(42.886717, -78.878392)",3.5,0.97,4.36,98392.66,0.01,0
1/5/23 6:00,"(42.886717, -78.878392)",3.72,0.96,5.65,98469.95,0.02,0
1/5/23 7:00,"(42.886717, -78.878392)",4.24,0.89,6.56,98536.32,0.03,0
1/5/23 8:00,"(42.886717, -78.878392)",4.2,0.82,6.21,98596.18,0.01,0
1/5/23 9:00,"(42.886717, -78.878392)",3.76,0.78,5.64,98643.86,0,0
1/5/23 10:00,"(42.886717, -78.878392)",2.79,0.8,5.96,98690.62,0,0
1/5/23 11:00,"(42.886717, -78.878392)",2.67,0.79,5.67,98708.65,0,0
1/5/23 12:00,"(42.886717, -78.878392)",2.57,0.79,5.26,98710.32,0,0
1/5/23 13:00,"(42.886717, -78.878392)",2.44,0.79,5.19,98720.24,0,0
1/5/23 14:00,"(42.886717, -78.878392)",2.82,0.77,5.24,98815,0,0
1/5/23 15:00,"(42.886717, -78.878392)",3.67,0.73,6.05,98873,0,0
1/5/23 16:00,"(42.886717, -78.878392)",3.92,0.71,5.89,98871.21,0,0
1/5/23 17:00,"(42.886717, -78.878392)",4.1,0.71,5.7,98833.16,0,0
1/5/23 18:00,"(42.886717, -78.878392)",4.27,0.7,5.6,98795.39,0,0
1/5/23 19:00,"(42.886717, -78.878392)",4.38,0.7,5.15,98777.21,0.02,0
1/5/23 20:00,"(42.886717, -78.878392)",4.29,0.72,3.71,98751.02,0,0
1/5/23 21:00,"(42.886717, -78.878392)",4.16,0.73,2.87,98753.23,0,0
1/5/23 22:00,"(42.886717, -78.878392)",3.76,0.76,1.71,98762.84,0,0
1/5/23 23:00,"(42.886717, -78.878392)",3.13,0.8,1.48,98778.2,0,0
1/6/23 0:00,"(42.886717, -78.878392)",2.82,0.81,1.61,98783.14,0,0
1/6/23 1:00,"(42.886717, -78.878392)",2.61,0.81,1.81,98793.65,0,0
1/6/23 2:00,"(42.886717, -78.878392)",2.76,0.81,2.01,98790.66,0,0
1/6/23 3:00,"(42.886717, -78.878392)",2.8,0.8,2.51,98767.32,0,0
1/6/23 4:00,"(42.886717, -78.878392)",2.89,0.79,2.79,98747.29,0,0
1/6/23 5:00,"(42.886717, -78.878392)",2.64,0.79,3,98731.16,0,0
1/6/23 6:00,"(42.886717, -78.878392)",2.58,0.8,3.21,98721.51,0,0
1/6/23 7:00,"(42.886717, -78.878392)",2.95,0.8,3.2,98727.2,0.02,0
1/6/23 8:00,"(42.886717, -78.878392)",2.74,0.84,3.25,98745.67,0.04,0
1/6/23 9:00,"(42.886717, -78.878392)",2.68,0.86,3.53,98781.29,0.06,0
1/6/23 10:00,"(42.886717, -78.878392)",2.11,0.95,4,98807.62,0.11,0.02
1/6/23 11:00,"(42.886717, -78.878392)",1.84,0.96,4.12,98854.53,0.16,0.04
1/6/23 12:00,"(42.886717, -78.878392)",1.74,0.96,4,98917.38,0.16,0.06
1/6/23 13:00,"(42.886717, -78.878392)",1.67,0.94,4.15,98958.91,0.08,0.04
1/6/23 14:00,"(42.886717, -78.878392)",1.66,0.91,4.63,99028.79,0.02,0.01
1/6/23 15:00,"(42.886717, -78.878392)",1.9,0.89,5.59,99091.21,0.04,0.02
1/6/23 16:00,"(42.886717, -78.878392)",2.05,0.83,6.07,99121.36,0.06,0.02
1/6/23 17:00,"(42.886717, -78.878392)",2.19,0.82,6.19,99129.22,0.08,0.02
1/6/23 18:00,"(42.886717, -78.878392)",1.82,0.87,6.39,99095.55,0.1,0.03
1/6/23 19:00,"(42.886717, -78.878392)",1.71,0.9,6.45,99142.27,0.26,0.1
1/6/23 20:00,"(42.886717, -78.878392)",1.85,0.88,5.77,99137.32,0.12,0
1/6/23 21:00,"(42.886717, -78.878392)",2.01,0.86,5.18,99217.1,0.09,0.06
1/6/23 22:00,"(42.886717, -78.878392)",1.68,0.87,4.32,99286.58,0.01,0
1/6/23 23:00,"(42.886717, -78.878392)",1.78,0.87,4.29,99348.59,0,0
1/7/23 0:00,"(42.886717, -78.878392)",1.88,0.87,4.37,99417.73,0,0
1/7/23 1:00,"(42.886717, -78.878392)",1.97,0.88,4.11,99473.96,0.01,0.01
1/7/23 2:00,"(42.886717, -78.878392)",1.82,0.91,3.78,99466.14,0.01,0.01
1/7/23 3:00,"(42.886717, -78.878392)",1.67,0.92,3.77,99478.02,0.02,0.01
1/7/23 4:00,"(42.886717, -78.878392)",1.79,0.92,3.75,99460.79,0.03,0.02
1/7/23 5:00,"(42.886717, -78.878392)",1.8,0.92,3.75,99463.34,0.04,0.03
1/7/23 6:00,"(42.886717, -78.878392)",1.77,0.92,3.81,99431.95,0.05,0.04
1/7/23 7:00,"(42.886717, -78.878392)",1.73,0.93,3.86,99444.7,0.06,0.03
1/7/23 8:00,"(42.886717, -78.878392)",1.76,0.93,3.84,99457.44,0.1,0.07
1/7/23 9:00,"(42.886717, -78.878392)",1.61,0.93,3.65,99475.95,0.11,0.09
1/7/23 10:00,"(42.886717, -78.878392)",1.55,0.94,3.01,99517.3,0.11,0.09
1/7/23 11:00,"(42.886717, -78.878392)",1.56,0.94,3.27,99537.57,0.08,0.08
1/7/23 12:00,"(42.886717, -78.878392)",1.63,0.94,3.06,99561.4,0.06,0.06
1/7/23 13:00,"(42.886717, -78.878392)",1.58,0.94,3.08,99605.06,0.04,0.04
1/7/23 14:00,"(42.886717, -78.878392)",1.53,0.94,3.1,99640.07,0.03,0.03
1/7/23 15:00,"(42.886717, -78.878392)",1.94,0.91,3.21,99715.95,0.07,0.05
1/7/23 16:00,"(42.886717, -78.878392)",2.26,0.86,3.32,99750.86,0.11,0.04
1/7/23 17:00,"(42.886717, -78.878392)",2.35,0.83,3.68,99721.54,0.1,0.03
1/7/23 18:00,"(42.886717, -78.878392)",2.27,0.81,3.8,99743.4,0.09,0.03
1/7/23 19:00,"(42.886717, -78.878392)",1.91,0.81,3.65,99749.99,0.09,0.02
1/7/23 20:00,"(42.886717, -78.878392)",1.49,0.81,3.44,99819.53,0.09,0.04
1/7/23 21:00,"(42.886717, -78.878392)",1.12,0.81,3.04,99878.19,0.07,0.04
1/7/23 22:00,"(42.886717, -78.878392)",0.77,0.84,2.65,99967.48,0.03,0.02
1/7/23 23:00,"(42.886717, -78.878392)",0.41,0.83,2.82,100022.09,0.04,0.03
1/8/23 0:00,"(42.886717, -78.878392)",-0.18,0.83,3.14,100111.87,0.03,0.02
1/8/23 1:00,"(42.886717, -78.878392)",-0.82,0.8,3.26,100166.92,0.01,0.01
1/8/23 2:00,"(42.886717, -78.878392)",-1.53,0.79,3.37,100207.02,0.01,0.01
1/8/23 3:00,"(42.886717, -78.878392)",-2.22,0.78,3.17,100216.87,0,0
1/8/23 4:00,"(42.886717, -78.878392)",-2.53,0.77,2.85,100242.91,0,0
1/8/23 5:00,"(42.886717, -78.878392)",-2.86,0.77,2.39,100232.52,0,0
1/8/23 6:00,"(42.886717, -78.878392)",-3.21,0.79,1.83,100200.52,0,0
1/8/23 7:00,"(42.886717, -78.878392)",-3.59,0.81,1.34,100226.48,0,0
1/8/23 8:00,"(42.886717, -78.878392)",-3.74,0.81,0.94,100201.06,0,0
1/8/23 9:00,"(42.886717, -78.878392)",-3.32,0.77,0.56,100203.66,0,0
1/8/23 10:00,"(42.886717, -78.878392)",-2.88,0.79,0.16,100154.6,0,0
1/8/23 11:00,"(42.886717, -78.878392)",-2.73,0.79,0.05,100155.98,0,0
1/8/23 12:00,"(42.886717, -78.878392)",-2.52,0.79,0.21,100107.7,0,0
1/8/23 13:00,"(42.886717, -78.878392)",-2.51,0.82,0.86,100085.15,0,0
1/8/23 14:00,"(42.886717, -78.878392)",-2.13,0.82,1.38,100089.91,0.01,0.01
1/8/23 15:00,"(42.886717, -78.878392)",-1.77,0.82,1.92,100024.73,0,0
1/8/23 16:00,"(42.886717, -78.878392)",-1.84,0.82,1.74,99977.77,0,0
1/8/23 17:00,"(42.886717, -78.878392)",-1.57,0.8,1.82,99872.88,0,0
1/8/23 18:00,"(42.886717, -78.878392)",-1.4,0.8,1.81,99772.66,0,0
1/8/23 19:00,"(42.886717, -78.878392)",-1.04,0.78,2.11,99678.72,0,0
1/8/23 20:00,"(42.886717, -78.878392)",-0.98,0.78,1.9,99576.41,0,0
1/8/23 21:00,"(42.886717, -78.878392)",-0.98,0.79,1.58,99509.13,0,0
1/8/23 22:00,"(42.886717, -78.878392)",-1.85,0.83,1.35,99489.97,0,0
1/8/23 23:00,"(42.886717, -78.878392)",-1.84,0.83,1.42,99421.17,0,0
1/9/23 0:00,"(42.886717, -78.878392)",-1.76,0.83,1.33,99448.71,0,0
1/9/23 1:00,"(42.886717, -78.878392)",-1.8,0.84,0.72,99412.02,0,0
1/9/23 2:00,"(42.886717, -78.878392)",-1.9,0.84,0.47,99340.34,0,0
1/9/23 3:00,"(42.886717, -78.878392)",-1.88,0.85,0.84,99248.25,0,0
1/9/23 4:00,"(42.886717, -78.878392)",-1.75,0.85,1.46,99241.76,0,0
1/9/23 5:00,"(42.886717, -78.878392)",-2.65,0.85,1.74,99209.79,0,0
1/9/23 6:00,"(42.886717, -78.878392)",-2.35,0.84,2.41,99154.34,0,0
1/9/23 7:00,"(42.886717, -78.878392)",-1.9,0.82,3.49,99135.09,0.01,0.01
1/9/23 8:00,"(42.886717, -78.878392)",-1.71,0.79,3.55,99106.76,0.01,0.01
1/9/23 9:00,"(42.886717, -78.878392)",-1.59,0.76,4.03,99065.39,0.01,0.01
1/9/23 10:00,"(42.886717, -78.878392)",-1.96,0.76,4.18,99038.34,0,0
1/9/23 11:00,"(42.886717, -78.878392)",-1.86,0.74,4.62,99100.43,0,0
1/9/23 12:00,"(42.886717, -78.878392)",-1.67,0.73,4.72,99128.56,0,0
1/9/23 13:00,"(42.886717, -78.878392)",-1.63,0.74,5.2,99122.8,0,0
1/9/23 14:00,"(42.886717, -78.878392)",-1.24,0.74,6.02,99145.16,0,0
1/9/23 15:00,"(42.886717, -78.878392)",-0.47,0.74,6.98,99145.98,0,0
1/9/23 16:00,"(42.886717, -78.878392)",0.05,0.75,7.41,99140.78,0,0
1/9/23 17:00,"(42.886717, -78.878392)",0.65,0.74,7.83,99055.19,0,0
1/9/23 18:00,"(42.886717, -78.878392)",0.92,0.74,7.88,98971.51,0,0
1/9/23 19:00,"(42.886717, -78.878392)",1.03,0.75,7.92,98930.41,0,0
1/9/23 20:00,"(42.886717, -78.878392)",0.89,0.78,8.04,98901.1,0,0
1/9/23 21:00,"(42.886717, -78.878392)",0.86,0.8,7.38,98951.23,0,0
1/9/23 22:00,"(42.886717, -78.878392)",0.66,0.82,6.48,98969.07,0.01,0.01
1/9/23 23:00,"(42.886717, -78.878392)",0.72,0.84,6.43,99003.66,0.01,0.01
1/10/23 0:00,"(42.886717, -78.878392)",0.85,0.85,6.27,99012.28,0.02,0.02
1/10/23 1:00,"(42.886717, -78.878392)",0.93,0.86,6.23,99043.11,0.02,0.02
1/10/23 2:00,"(42.886717, -78.878392)",1.15,0.86,6.06,99052.73,0.03,0.02
1/10/23 3:00,"(42.886717, -78.878392)",1.22,0.86,5.73,99085.26,0.04,0.03
1/10/23 4:00,"(42.886717, -78.878392)",1.22,0.87,5.45,99060.88,0.03,0.03
1/10/23 5:00,"(42.886717, -78.878392)",1.16,0.88,4.96,99071.32,0.03,0.03
1/10/23 6:00,"(42.886717, -78.878392)",1.09,0.87,4.47,99041.54,0.03,0.03
1/10/23 7:00,"(42.886717, -78.878392)",0.96,0.86,4.15,99071.91,0.04,0.04
1/10/23 8:00,"(42.886717, -78.878392)",0.91,0.86,3.68,99075.45,0.04,0.04
1/10/23 9:00,"(42.886717, -78.878392)",0.85,0.87,3.01,99087.07,0.04,0.04
1/10/23 10:00,"(42.886717, -78.878392)",0.85,0.9,2.53,99072.23,0.04,0.04
1/10/23 11:00,"(42.886717, -78.878392)",0.8,0.91,2.37,99094.19,0.04,0.04
1/10/23 12:00,"(42.886717, -78.878392)",0.68,0.92,1.96,99130,0.04,0.04
1/10/23 13:00,"(42.886717, -78.878392)",0.56,0.93,1.48,99136.03,0.04,0.03
1/10/23 14:00,"(42.886717, -78.878392)",0.89,0.92,1.17,99151.91,0.03,0.03
1/10/23 15:00,"(42.886717, -78.878392)",1.07,0.87,1.25,99188.6,0.02,0.02
1/10/23 16:00,"(42.886717, -78.878392)",1.08,0.84,1.25,99173.69,0.01,0.01
1/10/23 17:00,"(42.886717, -78.878392)",0.92,0.81,1.07,99140.34,0.01,0.01
1/10/23 18:00,"(42.886717, -78.878392)",0.81,0.8,1.17,99096.16,0,0
1/10/23 19:00,"(42.886717, -78.878392)",0.69,0.8,1.67,99079.22,0.01,0.01
